ALPHA_RANK,Symbol,Sector,Industry,MarketCap,ALPHA_SCORE,Momentum,Sharpe,RS_30D,RS_60D,RS_ACCELERATION,VOL_ADJ_RS,SECTOR_SCORE,SECTOR_RANK
1413,CRAFTSMAN,Consumer Cyclical,Auto Parts,208139976704,-0.0732,0,0,0,0,0,0,4.98,8.0
1414,DIVGIITTS,Consumer Cyclical,Auto Parts,24313427968,-0.0732,0,0,0,0,0,0,4.98,8.0
1415,MINDACORP,Consumer Cyclical,Auto Parts,147571294208,-0.0732,0,0,0,0,0,0,4.98,8.0
1416,NAGREEKEXP,Consumer Cyclical,Textile Manufacturing,859354368,-0.0732,0,0,0,0,0,0,4.98,8.0
1417,MENONBE,Consumer Cyclical,Auto Parts,8316896768,-0.0732,0,0,0,0,0,0,4.98,8.0
1418,GLOSTERLTD,Consumer Cyclical,Textile Manufacturing,7441416704,-0.0732,0,0,0,0,0,0,4.98,8.0
1419,STOVEKRAFT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",20029929472,-0.0732,0,0,0,0,0,0,4.98,8.0
1420,RSWM,Consumer Cyclical,Textile Manufacturing,8478303232,-0.0732,0,0,0,0,0,0,4.98,8.0
1421,SHIVAMILLS,Consumer Cyclical,Textile Manufacturing,579001152,-0.0732,0,0,0,0,0,0,4.98,8.0
1422,BASML,Consumer Cyclical,Textile Manufacturing,2124310144,-0.0732,0,0,0,0,0,0,4.98,8.0
1423,INDORAMA,Consumer Cyclical,Textile Manufacturing,10966752256,-0.0732,0,0,0,0,0,0,4.98,8.0
1424,DAMODARIND,Consumer Cyclical,Textile Manufacturing,736280000,-0.0732,0,0,0,0,0,0,4.98,8.0
1425,SONAMLTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2242592768,-0.0732,0,0,0,0,0,0,4.98,8.0
1426,DCMNVL,Consumer Cyclical,Textile Manufacturing,2839017728,-0.0732,0,0,0,0,0,0,4.98,8.0
1427,REDTAPE,Consumer Cyclical,Footwear & Accessories,79654043648,-0.0732,0,0,0,0,0,0,4.98,8.0
1428,SFL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",68732567552,-0.0732,0,0,0,0,0,0,4.98,8.0
1429,RUPA,Consumer Cyclical,Apparel Manufacturing,12357231616,-0.0732,0,0,0,0,0,0,4.98,8.0
1430,FAZE3Q,Consumer Cyclical,Textile Manufacturing,12859947008,-0.0732,0,0,0,0,0,0,4.98,8.0
1431,ICIL,Consumer Cyclical,Textile Manufacturing,61654310912,-0.0732,0,0,0,0,0,0,4.98,8.0
1432,SARLAPOLY,Consumer Cyclical,Textile Manufacturing,8237571072,-0.0732,0,0,0,0,0,0,4.98,8.0
1433,SJS,Consumer Cyclical,Auto Parts,65145442304,-0.0732,0,0,0,0,0,0,4.98,8.0
1434,AERONEU,Consumer Cyclical,Packaging & Containers,2280624384,-0.0732,0,0,0,0,0,0,4.98,8.0
1435,V2RETAIL,Consumer Cyclical,Apparel Retail,85051703296,-0.0732,0,0,0,0,0,0,4.98,8.0
1436,BUILDPRO,Consumer Cyclical,Home Improvement Retail,27910973440,-0.0732,0,0,0,0,0,0,4.98,8.0
1437,KDDL,Consumer Cyclical,Luxury Goods,33515538432,-0.0732,0,0,0,0,0,0,4.98,8.0
1438,VARDHACRLC,Consumer Cyclical,Textile Manufacturing,3455641088,-0.0732,0,0,0,0,0,0,4.98,8.0
1439,LIBAS,Consumer Cyclical,Apparel Manufacturing,329307264,-0.0732,0,0,0,0,0,0,4.98,8.0
1440,SHOPERSTOP,Consumer Cyclical,Department Stores,38973145088,-0.0732,0,0,0,0,0,0,4.98,8.0
1441,RML,Consumer Cyclical,Auto Parts,25633443840,-0.0732,0,0,0,0,0,0,4.98,8.0
1442,BOMDYEING,Consumer Cyclical,Textile Manufacturing,26436466688,-0.0732,0,0,0,0,0,0,4.98,8.0
1443,BANCOINDIA,Consumer Cyclical,Auto Parts,89541345280,-0.0732,0,0,0,0,0,0,4.98,8.0
1444,MUNJALAU,Consumer Cyclical,Auto Parts,9799999488,-0.0732,0,0,0,0,0,0,4.98,8.0
1445,RELAXO,Consumer Cyclical,Footwear & Accessories,75179458560,-0.0732,0,0,0,0,0,0,4.98,8.0
1446,BALKRISHNA,Consumer Cyclical,Packaging & Containers,608304768,-0.0732,0,0,0,0,0,0,4.98,8.0
1447,SANGAMIND,Consumer Cyclical,Textile Manufacturing,25296037888,-0.0732,0,0,0,0,0,0,4.98,8.0
1448,VMART,Consumer Cyclical,Department Stores,52899418112,-0.0732,0,0,0,0,0,0,4.98,8.0
1449,MUNJALSHOW,Consumer Cyclical,Auto Parts,5693288448,-0.0732,0,0,0,0,0,0,4.98,8.0
1450,EMIL,Consumer Cyclical,Specialty Retail,44727046144,-0.0732,0,0,0,0,0,0,4.98,8.0
1451,CROMPTON,Consumer Cyclical,"Furnishings, Fixtures & Appliances",188236169216,-0.0732,0,0,0,0,0,0,4.98,8.0
1452,FOCUS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5370865664,-0.0732,0,0,0,0,0,0,4.98,8.0
1453,TPLPLASTEH,Consumer Cyclical,Packaging & Containers,5499211264,-0.0732,0,0,0,0,0,0,4.98,8.0
1454,NAHARSPING,Consumer Cyclical,Textile Manufacturing,9557305344,-0.0732,0,0,0,0,0,0,4.98,8.0
1455,TMPV,Consumer Cyclical,Auto Manufacturers,1484205588480,-0.0732,0,0,0,0,0,0,4.98,8.0
1456,GABRIEL,Consumer Cyclical,Auto Parts,161714356224,-0.0732,0,0,0,0,0,0,4.98,8.0
1457,INDIANCARD,Consumer Cyclical,Textile Manufacturing,1324869760,-0.0732,0,0,0,0,0,0,4.98,8.0
1458,NAHARINDUS,Consumer Cyclical,Textile Manufacturing,4903833088,-0.0732,0,0,0,0,0,0,4.98,8.0
1459,SUPRAJIT,Consumer Cyclical,Auto Parts,64950542336,-0.0732,0,0,0,0,0,0,4.98,8.0
1460,SHANTIGOLD,Consumer Cyclical,Luxury Goods,15868329984,-0.0732,0,0,0,0,0,0,4.98,8.0
1461,MOTHERSON,Consumer Cyclical,Auto Parts,1505966030848,-0.0732,0,0,0,0,0,0,4.98,8.0
1462,MOHITIND,Consumer Cyclical,Textile Manufacturing,354080960,-0.0732,0,0,0,0,0,0,4.98,8.0
1463,DANGEE,Consumer Cyclical,Restaurants,532753536,-0.0732,0,0,0,0,0,0,4.98,8.0
1464,CENTENKA,Consumer Cyclical,Textile Manufacturing,10787635200,-0.0732,0,0,0,0,0,0,4.98,8.0
1465,JAYBARMARU,Consumer Cyclical,Auto Parts,12394625024,-0.0732,0,0,0,0,0,0,4.98,8.0
1466,THOMASCOTT,Consumer Cyclical,Textile Manufacturing,4398913536,-0.0732,0,0,0,0,0,0,4.98,8.0
1467,MEESHO,Consumer Cyclical,Internet Retail,868019732480,-0.0732,0,0,0,0,0,0,4.98,8.0
1468,PAGEIND,Consumer Cyclical,Apparel Manufacturing,426412605440,-0.0732,0,0,0,0,0,0,4.98,8.0
1469,RTNINDIA,Consumer Cyclical,Internet Retail,48607244288,-0.0732,0,0,0,0,0,0,4.98,8.0
1470,AYMSYNTEX,Consumer Cyclical,Textile Manufacturing,13012328448,-0.0732,0,0,0,0,0,0,4.98,8.0
1471,FLFL,Consumer Cyclical,Apparel Manufacturing,294591328,-0.0732,0,0,0,0,0,0,4.98,8.0
1472,ASAL,Consumer Cyclical,Auto Parts,7995656192,-0.0732,0,0,0,0,0,0,4.98,8.0
1473,LUXIND,Consumer Cyclical,Apparel Manufacturing,43498684416,-0.0732,0,0,0,0,0,0,4.98,8.0
1474,BHARATGEAR,Consumer Cyclical,Auto Parts,1827251840,-0.0732,0,0,0,0,0,0,4.98,8.0
1475,PCJEWELLER,Consumer Cyclical,Luxury Goods,89531129856,-0.0732,0,0,0,0,0,0,4.98,8.0
1476,ISFT,Consumer Cyclical,Internet Retail,1404272256,-0.0732,0,0,0,0,0,0,4.98,8.0
1477,TRENT,Consumer Cyclical,Apparel Retail,1508297670656,-0.0732,0,0,0,0,0,0,4.98,8.0
1478,MUFTI,Consumer Cyclical,Apparel Retail,5859965952,-0.0732,0,0,0,0,0,0,4.98,8.0
1479,AMDIND,Consumer Cyclical,Packaging & Containers,881478784,-0.0732,0,0,0,0,0,0,4.98,8.0
1480,RBA,Consumer Cyclical,Restaurants,40323383296,-0.0732,0,0,0,0,0,0,4.98,8.0
1481,SONACOMS,Consumer Cyclical,Auto Parts,384413532160,-0.0732,0,0,0,0,0,0,4.98,8.0
1482,ORIENTELEC,Consumer Cyclical,"Furnishings, Fixtures & Appliances",41056260096,-0.0732,0,0,0,0,0,0,4.98,8.0
1483,WELSPUNLIV,Consumer Cyclical,Textile Manufacturing,133321252864,-0.0732,0,0,0,0,0,0,4.98,8.0
1484,IRISDOREME,Consumer Cyclical,Apparel Manufacturing,6243416576,-0.0732,0,0,0,0,0,0,4.98,8.0
1485,AUTOIND,Consumer Cyclical,Auto Parts,3711707904,-0.0732,0,0,0,0,0,0,4.98,8.0
1486,SENCO,Consumer Cyclical,Luxury Goods,55721529344,-0.0732,0,0,0,0,0,0,4.98,8.0
1487,SPLIL,Consumer Cyclical,Apparel Manufacturing,944904576,-0.0732,0,0,0,0,0,0,4.98,8.0
1488,MHLXMIRU,Consumer Cyclical,Textile Manufacturing,1891471104,-0.0732,0,0,0,0,0,0,4.98,8.0
1489,ASIANHOTNR,Consumer Cyclical,Lodging,13088401408,-0.0732,0,0,0,0,0,0,4.98,8.0
1490,BELRISE,Consumer Cyclical,Auto Parts,194162737152,-0.0732,0,0,0,0,0,0,4.98,8.0
1491,DYNAMATECH,Consumer Cyclical,Auto Parts,71989297152,-0.0732,0,0,0,0,0,0,4.98,8.0
1492,BUTTERFLY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",12042772480,-0.0732,0,0,0,0,0,0,4.98,8.0
1493,IGARASHI,Consumer Cyclical,Auto Parts,12089566208,-0.0732,0,0,0,0,0,0,4.98,8.0
1494,GLOBALE,Consumer Cyclical,Textile Manufacturing,141780672,-0.0732,0,0,0,0,0,0,4.98,8.0
1495,GINNIFILA,Consumer Cyclical,Textile Manufacturing,3854252800,-0.0732,0,0,0,0,0,0,4.98,8.0
1496,VGL,Consumer Cyclical,Textile Manufacturing,3656990464,-0.0732,0,0,0,0,0,0,4.98,8.0
1497,NDRAUTO,Consumer Cyclical,Auto Parts,19620935680,-0.0732,0,0,0,0,0,0,4.98,8.0
1498,SIL,Consumer Cyclical,Textile Manufacturing,1043415360,-0.0732,0,0,0,0,0,0,4.98,8.0
1499,BANSWRAS,Consumer Cyclical,Textile Manufacturing,4162621440,-0.0732,0,0,0,0,0,0,4.98,8.0
1500,LAGNAM,Consumer Cyclical,Textile Manufacturing,1408219264,-0.0732,0,0,0,0,0,0,4.98,8.0
1501,ADL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",427209696,-0.0732,0,0,0,0,0,0,4.98,8.0
1502,ENDURANCE,Consumer Cyclical,Auto Parts,386794717184,-0.0732,0,0,0,0,0,0,4.98,8.0
1503,SPENCERS,Consumer Cyclical,Department Stores,3330444288,-0.0732,0,0,0,0,0,0,4.98,8.0
1504,JAIPURKURT,Consumer Cyclical,Apparel Manufacturing,577918592,-0.0732,0,0,0,0,0,0,4.98,8.0
1505,AGI,Consumer Cyclical,Packaging & Containers,38035591168,-0.0732,0,0,0,0,0,0,4.98,8.0
1506,SIYSIL,Consumer Cyclical,Textile Manufacturing,26491594752,-0.0732,0,0,0,0,0,0,4.98,8.0
1507,TOKYOPLAST,Consumer Cyclical,Packaging & Containers,811514624,-0.0732,0,0,0,0,0,0,4.98,8.0
1508,KALAMANDIR,Consumer Cyclical,Apparel Retail,16097984512,-0.0732,0,0,0,0,0,0,4.98,8.0
1509,STYLEBAAZA,Consumer Cyclical,Apparel Retail,25034121216,-0.0732,0,0,0,0,0,0,4.98,8.0
1510,JBMA,Consumer Cyclical,Auto Parts,151616471040,-0.0732,0,0,0,0,0,0,4.98,8.0
1511,FILATFASH,Consumer Cyclical,Apparel Manufacturing,1916836736,-0.0732,0,0,0,0,0,0,4.98,8.0
1512,GOCOLORS,Consumer Cyclical,Apparel Retail,17619654656,-0.0732,0,0,0,0,0,0,4.98,8.0
1513,FILATEX,Consumer Cyclical,Textile Manufacturing,20826337280,-0.0732,0,0,0,0,0,0,4.98,8.0
1514,SPECIALITY,Consumer Cyclical,Restaurants,5508511744,-0.0732,0,0,0,0,0,0,4.98,8.0
1515,BAJAJ-AUTO,Consumer Cyclical,Auto Manufacturers,3016414199808,-0.0732,0,0,0,0,0,0,4.98,8.0
1516,COSMOFIRST,Consumer Cyclical,Packaging & Containers,19312867328,-0.0732,0,0,0,0,0,0,4.98,8.0
1517,AVL,Consumer Cyclical,Specialty Retail,68701442048,-0.0732,0,0,0,0,0,0,4.98,8.0
1518,IMPAL,Consumer Cyclical,Auto Parts,13827840000,-0.0732,0,0,0,0,0,0,4.98,8.0
1519,VTL,Consumer Cyclical,Textile Manufacturing,172990513152,-0.0732,0,0,0,0,0,0,4.98,8.0
1520,BOSCHLTD,Consumer Cyclical,Auto Parts,1062508363776,-0.0732,0,0,0,0,0,0,4.98,8.0
1521,BSL,Consumer Cyclical,Textile Manufacturing,1401381632,-0.0732,0,0,0,0,0,0,4.98,8.0
1522,THANGAMAYL,Consumer Cyclical,Luxury Goods,121157713920,-0.0732,0,0,0,0,0,0,4.98,8.0
1523,VARROC,Consumer Cyclical,Auto Parts,90151600128,-0.0732,0,0,0,0,0,0,4.98,8.0
1524,DELTAMAGNT,Consumer Cyclical,Textile Manufacturing,682969472,-0.0732,0,0,0,0,0,0,4.98,8.0
1525,PYRAMID,Consumer Cyclical,Packaging & Containers,6200620544,-0.0732,0,0,0,0,0,0,4.98,8.0
1526,TTKPRESTIG,Consumer Cyclical,"Furnishings, Fixtures & Appliances",72762048512,-0.0732,0,0,0,0,0,0,4.98,8.0
1527,PEARLPOLY,Consumer Cyclical,Packaging & Containers,313298080,-0.0732,0,0,0,0,0,0,4.98,8.0
1528,ETERNAL,Consumer Cyclical,Internet Retail,2350970044416,-0.0732,0,0,0,0,0,0,4.98,8.0
1529,PGIL,Consumer Cyclical,Apparel Manufacturing,74864451584,-0.0732,0,0,0,0,0,0,4.98,8.0
1530,NAHARPOLY,Consumer Cyclical,Packaging & Containers,6466641920,-0.0732,0,0,0,0,0,0,4.98,8.0
1531,ELGIRUBCO,Consumer Cyclical,Auto Parts,2597094400,-0.0732,0,0,0,0,0,0,4.98,8.0
1532,LEMONTREE,Consumer Cyclical,Lodging,94071496704,-0.0732,0,0,0,0,0,0,4.98,8.0
1533,ASKAUTOLTD,Consumer Cyclical,Auto Parts,90291306496,-0.0732,0,0,0,0,0,0,4.98,8.0
1534,LOYALTEX,Consumer Cyclical,Textile Manufacturing,1069251008,-0.0732,0,0,0,0,0,0,4.98,8.0
1535,BHARATFORG,Consumer Cyclical,Auto Parts,928687194112,-0.0732,0,0,0,0,0,0,4.98,8.0
1536,KANPRPLA,Consumer Cyclical,Packaging & Containers,4714606080,-0.0732,0,0,0,0,0,0,4.98,8.0
1537,DONEAR,Consumer Cyclical,Textile Manufacturing,4924399616,-0.0732,0,0,0,0,0,0,4.98,8.0
1538,SPAL,Consumer Cyclical,Apparel Manufacturing,18854162432,-0.0732,0,0,0,0,0,0,4.98,8.0
1539,JMA,Consumer Cyclical,Auto Parts,2065059712,-0.0732,0,0,0,0,0,0,4.98,8.0
1540,FIEMIND,Consumer Cyclical,Auto Parts,60798414848,-0.0732,0,0,0,0,0,0,4.98,8.0
1541,ORBTEXP,Consumer Cyclical,Textile Manufacturing,4639451648,-0.0732,0,0,0,0,0,0,4.98,8.0
1542,KPRMILL,Consumer Cyclical,Textile Manufacturing,320498368512,-0.0732,0,0,0,0,0,0,4.98,8.0
1543,SURYALAXMI,Consumer Cyclical,Textile Manufacturing,1128317440,-0.0732,0,0,0,0,0,0,4.98,8.0
1544,ARROWGREEN,Consumer Cyclical,Packaging & Containers,7586214912,-0.0732,0,0,0,0,0,0,4.98,8.0
1545,PILITA,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1903500032,-0.0732,0,0,0,0,0,0,4.98,8.0
1546,RELCHEMQ,Consumer Cyclical,Textile Manufacturing,927858240,-0.0732,0,0,0,0,0,0,4.98,8.0
1547,SUNDRMFAST,Consumer Cyclical,Auto Parts,183641686016,-0.0732,0,0,0,0,0,0,4.98,8.0
1548,MFML,Consumer Cyclical,Textile Manufacturing,251700528,-0.0732,0,0,0,0,0,0,4.98,8.0
1549,GARFIBRES,Consumer Cyclical,Textile Manufacturing,64522801152,-0.0732,0,0,0,0,0,0,4.98,8.0
1550,SREEL,Consumer Cyclical,Footwear & Accessories,4482810368,-0.0732,0,0,0,0,0,0,4.98,8.0
1551,TENNIND,Consumer Cyclical,Auto Parts,0,-0.0732,0,0,0,0,0,0,4.98,8.0
1552,ASAHIINDIA,Consumer Cyclical,Auto Parts,235680202752,-0.0732,0,0,0,0,0,0,4.98,8.0
1553,TVSSRICHAK,Consumer Cyclical,Auto Parts,30857912320,-0.0732,0,0,0,0,0,0,4.98,8.0
1554,RICOAUTO,Consumer Cyclical,Auto Parts,16761810944,-0.0732,0,0,0,0,0,0,4.98,8.0
1555,BOSCH-HCIL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",213442592768,-0.0732,0,0,0,0,0,0,4.98,8.0
1556,BLUESTONE,Consumer Cyclical,Luxury Goods,71304921088,-0.0732,0,0,0,0,0,0,4.98,8.0
1557,BHANDARI,Consumer Cyclical,Apparel Manufacturing,1068790208,-0.0732,0,0,0,0,0,0,4.98,8.0
1558,KAMATHOTEL,Consumer Cyclical,Lodging,4983606272,-0.0732,0,0,0,0,0,0,4.98,8.0
1559,SWARAJENG,Consumer Cyclical,Auto Parts,46421303296,-0.0732,0,0,0,0,0,0,4.98,8.0
1560,ZFCVINDIA,Consumer Cyclical,Auto Parts,282635960320,-0.0732,0,0,0,0,0,0,4.98,8.0
1561,ATULAUTO,Consumer Cyclical,Auto Manufacturers,13202671616,-0.0732,0,0,0,0,0,0,4.98,8.0
1562,TAJGVK,Consumer Cyclical,Lodging,20277663744,-0.0732,0,0,0,0,0,0,4.98,8.0
1563,SUMEETINDS,Consumer Cyclical,Textile Manufacturing,14705540096,-0.0732,0,0,0,0,0,0,4.98,8.0
1564,CELEBRITY,Consumer Cyclical,Apparel Manufacturing,502831584,-0.0732,0,0,0,0,0,0,4.98,8.0
1565,SALONA,Consumer Cyclical,Textile Manufacturing,1457684736,-0.0732,0,0,0,0,0,0,4.98,8.0
1566,VIVIDHA,Consumer Cyclical,Textile Manufacturing,172693312,-0.0732,0,0,0,0,0,0,4.98,8.0
1567,SUPERHOUSE,Consumer Cyclical,Footwear & Accessories,1709977600,-0.0732,0,0,0,0,0,0,4.98,8.0
1568,SUTLEJTEX,Consumer Cyclical,Textile Manufacturing,5951736320,-0.0732,0,0,0,0,0,0,4.98,8.0
1569,ORIENTLTD,Consumer Cyclical,Packaging & Containers,620099968,-0.0732,0,0,0,0,0,0,4.98,8.0
1570,PIONEEREMB,Consumer Cyclical,Textile Manufacturing,812603200,-0.0732,0,0,0,0,0,0,4.98,8.0
1571,BIL,Consumer Cyclical,Footwear & Accessories,10191911936,-0.0732,0,0,0,0,0,0,4.98,8.0
1572,INDHOTEL,Consumer Cyclical,Lodging,950069821440,-0.0732,0,0,0,0,0,0,4.98,8.0
1573,SHRIPISTON,Consumer Cyclical,Auto Parts,146025168896,-0.0732,0,0,0,0,0,0,4.98,8.0
1574,LOVABLE,Consumer Cyclical,Apparel Manufacturing,1060123968,-0.0732,0,0,0,0,0,0,4.98,8.0
1575,SCHAEFFLER,Consumer Cyclical,Auto Parts,647925530624,-0.0732,0,0,0,0,0,0,4.98,8.0
1576,BANG,Consumer Cyclical,Apparel Manufacturing,530874016,-0.0732,0,0,0,0,0,0,4.98,8.0
1577,JTEKTINDIA,Consumer Cyclical,Auto Parts,36893786112,-0.0732,0,0,0,0,0,0,4.98,8.0
1578,ARVINDFASN,Consumer Cyclical,Apparel Manufacturing,62162935808,-0.0732,0,0,0,0,0,0,4.98,8.0
1579,ARCHIES,Consumer Cyclical,Specialty Retail,506700000,-0.0732,0,0,0,0,0,0,4.98,8.0
1580,TOLINS,Consumer Cyclical,Auto Parts,4804668928,-0.0732,0,0,0,0,0,0,4.98,8.0
1581,VMM,Consumer Cyclical,Department Stores,567981572096,-0.0732,0,0,0,0,0,0,4.98,8.0
1582,STANLEY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9237219328,-0.0732,0,0,0,0,0,0,4.98,8.0
1583,KALYANIFRG,Consumer Cyclical,Auto Parts,2286482944,-0.0732,0,0,0,0,0,0,4.98,8.0
1584,VAIBHAVGBL,Consumer Cyclical,Luxury Goods,38076129280,-0.0732,0,0,0,0,0,0,4.98,8.0
1585,HLVLTD,Consumer Cyclical,Lodging,5537782784,-0.0732,0,0,0,0,0,0,4.98,8.0
1586,UFLEX,Consumer Cyclical,Packaging & Containers,29577826304,-0.0732,0,0,0,0,0,0,4.98,8.0
1587,GOKEX,Consumer Cyclical,Apparel Manufacturing,50811600896,-0.0732,0,0,0,0,0,0,4.98,8.0
1588,PRECAM,Consumer Cyclical,Auto Parts,14606920704,-0.0732,0,0,0,0,0,0,4.98,8.0
1589,SSDL,Consumer Cyclical,Apparel Retail,2423903744,-0.0732,0,0,0,0,0,0,4.98,8.0
1590,PVSL,Consumer Cyclical,Auto & Truck Dealerships,7112700416,-0.0732,0,0,0,0,0,0,4.98,8.0
1591,DEVYANI,Consumer Cyclical,Restaurants,143884075008,-0.0732,0,0,0,0,0,0,4.98,8.0
1592,FIRSTCRY,Consumer Cyclical,Internet Retail,111102951424,-0.0732,0,0,0,0,0,0,4.98,8.0
1593,SOMATEX,Consumer Cyclical,Textile Manufacturing,3478955776,-0.0732,0,0,0,0,0,0,4.98,8.0
1594,HYUNDAI,Consumer Cyclical,Auto Manufacturers,1556016267264,-0.0732,0,0,0,0,0,0,4.98,8.0
1595,WEIZMANIND,Consumer Cyclical,Textile Manufacturing,1300863744,-0.0732,0,0,0,0,0,0,4.98,8.0
1596,SHANKARA,Consumer Cyclical,Home Improvement Retail,2994306816,-0.0732,0,0,0,0,0,0,4.98,8.0
1597,MODTHREAD,Consumer Cyclical,Textile Manufacturing,1478291968,-0.0732,0,0,0,0,0,0,4.98,8.0
1598,JINDALPOLY,Consumer Cyclical,Packaging & Containers,30738061312,-0.0732,0,0,0,0,0,0,4.98,8.0
1599,NIRAJISPAT,Consumer Cyclical,Apparel Manufacturing,133830000,-0.0732,0,0,0,0,0,0,4.98,8.0
1600,ATLASCYCLE,Consumer Cyclical,Leisure,656887616,-0.0732,0,0,0,0,0,0,4.98,8.0
1601,LUMAXTECH,Consumer Cyclical,Auto Parts,113993760768,-0.0732,0,0,0,0,0,0,4.98,8.0
1602,CAMPUS,Consumer Cyclical,Footwear & Accessories,77092003840,-0.0732,0,0,0,0,0,0,4.98,8.0
1603,NDL,Consumer Cyclical,Textile Manufacturing,3791070976,-0.0732,0,0,0,0,0,0,4.98,8.0
1604,TBOTEK,Consumer Cyclical,Travel Services,130703597568,-0.0732,0,0,0,0,0,0,4.98,8.0
1605,AHLEAST,Consumer Cyclical,Lodging,2783963136,-0.0732,0,0,0,0,0,0,4.98,8.0
1606,COMSYN,Consumer Cyclical,Packaging & Containers,6171897856,-0.0732,0,0,0,0,0,0,4.98,8.0
1607,JAMNAAUTO,Consumer Cyclical,Auto Parts,49533562880,-0.0732,0,0,0,0,0,0,4.98,8.0
1608,SHRINGARMS,Consumer Cyclical,Luxury Goods,20443600896,-0.0732,0,0,0,0,0,0,4.98,8.0
1609,UCAL,Consumer Cyclical,Auto Parts,2140598912,-0.0732,0,0,0,0,0,0,4.98,8.0
1610,KROSS,Consumer Cyclical,Auto Parts,12385809408,-0.0732,0,0,0,0,0,0,4.98,8.0
1611,AMBER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",265407594496,-0.0732,0,0,0,0,0,0,4.98,8.0
1612,LAOPALA,Consumer Cyclical,"Furnishings, Fixtures & Appliances",20190900224,-0.0732,0,0,0,0,0,0,4.98,8.0
1613,VHLTD,Consumer Cyclical,Lodging,9477990400,-0.0732,0,0,0,0,0,0,4.98,8.0
1614,GREENLAM,Consumer Cyclical,"Furnishings, Fixtures & Appliances",58683969536,-0.0732,0,0,0,0,0,0,4.98,8.0
1615,EICHERMOT,Consumer Cyclical,Auto Manufacturers,2038418636800,-0.0732,0,0,0,0,0,0,4.98,8.0
1616,HINDWAREAP,Consumer Cyclical,"Furnishings, Fixtures & Appliances",19230298112,-0.0732,0,0,0,0,0,0,4.98,8.0
1617,MIRZAINT,Consumer Cyclical,Footwear & Accessories,4368562176,-0.0732,0,0,0,0,0,0,4.98,8.0
1618,IXIGO,Consumer Cyclical,Travel Services,72380407808,-0.0732,0,0,0,0,0,0,4.98,8.0
1619,LIBERTSHOE,Consumer Cyclical,Footwear & Accessories,4198656000,-0.0732,0,0,0,0,0,0,4.98,8.0
1620,AKSHAR,Consumer Cyclical,Textile Manufacturing,370110176,-0.0732,0,0,0,0,0,0,4.98,8.0
1621,STUDDS,Consumer Cyclical,Auto Parts,18496098304,-0.0732,0,0,0,0,0,0,4.98,8.0
1622,RAJESHEXPO,Consumer Cyclical,Luxury Goods,36051243008,-0.0732,0,0,0,0,0,0,4.98,8.0
1623,RPPL,Consumer Cyclical,Packaging & Containers,1185972480,-0.0732,0,0,0,0,0,0,4.98,8.0
1624,CHEVIOT,Consumer Cyclical,Textile Manufacturing,6423725568,-0.0732,0,0,0,0,0,0,4.98,8.0
1625,ZODIACLOTH,Consumer Cyclical,Apparel Manufacturing,2100547072,-0.0732,0,0,0,0,0,0,4.98,8.0
1626,MANYAVAR,Consumer Cyclical,Apparel Manufacturing,101066391552,-0.0732,0,0,0,0,0,0,4.98,8.0
1627,TCPLPACK,Consumer Cyclical,Packaging & Containers,24200611840,-0.0732,0,0,0,0,0,0,4.98,8.0
1628,RUSHIL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4621315072,-0.0732,0,0,0,0,0,0,4.98,8.0
1629,FEL,Consumer Cyclical,Department Stores,212551184,-0.0732,0,0,0,0,0,0,4.98,8.0
1630,BANARBEADS,Consumer Cyclical,Footwear & Accessories,739927616,-0.0732,0,0,0,0,0,0,4.98,8.0
1631,CCHHL,Consumer Cyclical,Lodging,2149561344,-0.0732,0,0,0,0,0,0,4.98,8.0
1632,CARTRADE,Consumer Cyclical,Auto & Truck Dealerships,82436218880,-0.0732,0,0,0,0,0,0,4.98,8.0
1633,EIHOTEL,Consumer Cyclical,Lodging,195989127168,-0.0732,0,0,0,0,0,0,4.98,8.0
1634,PPAP,Consumer Cyclical,Auto Parts,2989592576,-0.0732,0,0,0,0,0,0,4.98,8.0
1635,UNOMINDA,Consumer Cyclical,Auto Parts,652526223360,-0.0732,0,0,0,0,0,0,4.98,8.0
1636,NILKAMAL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",19463985152,-0.0732,0,0,0,0,0,0,4.98,8.0
1637,MOKSH,Consumer Cyclical,Luxury Goods,1011687552,-0.0732,0,0,0,0,0,0,4.98,8.0
1638,ORICONENT,Consumer Cyclical,Packaging & Containers,10157157376,-0.0732,0,0,0,0,0,0,4.98,8.0
1639,LYPSAGEMS,Consumer Cyclical,Luxury Goods,148894208,-0.0732,0,0,0,0,0,0,4.98,8.0
1640,CHALET,Consumer Cyclical,Lodging,174987247616,-0.0732,0,0,0,0,0,0,4.98,8.0
1641,ETHOSLTD,Consumer Cyclical,Luxury Goods,63712743424,-0.0732,0,0,0,0,0,0,4.98,8.0
